name,address,location,price,cuisine,longitude,latitude,award,greenstar,country,city,is_global_hub,is_native,restaurant_density,star_level,recog_level,is_starred,award_level
Claro,"12 Waterloo Place, St James's, London, SW1Y 4AU, United Kingdom","London, United Kingdom",3,Mediterranean Cuisine,-0.1332985,51.5077473,Selected Restaurants,0,United Kingdom,London,1,0,296,0,1,0,1
Duthchas,"187 Great Junction Street, Leith, EH6 5LQ, United Kingdom","Leith, United Kingdom",3,Modern British,-3.1768726,55.9735303,Selected Restaurants,0,United Kingdom,Leith,0,1,33,0,1,0,1
Dongnae,"5-7 Chandos Road, City of Bristol, BS6 6PG, United Kingdom","City of Bristol, United Kingdom",3,Korean,-2.606603,51.4676081,Selected Restaurants,0,United Kingdom,City of Bristol,0,0,15,0,1,0,1
The Abbey Inn,"Byland, YO61 4BD, United Kingdom","Byland, United Kingdom",3,Modern Cuisine,-1.1603484,54.2034945,Selected Restaurants,0,United Kingdom,Byland,0,0,2,0,1,0,1
Shibden Mill Inn,"Shibden Mill Fold, Halifax, HX3 7UL, United Kingdom","Halifax, United Kingdom",2,Modern British,-1.8476016,53.7414253,Selected Restaurants,0,United Kingdom,Halifax,0,1,0,0,1,0,1
Yugo,"3 Wellington Street, Belfast, BT1 6HT, United Kingdom","Belfast, United Kingdom",2,"Asian, Fusion",-5.932586,54.5964542,Selected Restaurants,0,United Kingdom,Belfast,0,0,10,0,1,0,1
Roux at Skindles,"Mill Lane, Taplow, SL6 0AG, United Kingdom","Taplow, United Kingdom",3,French,-0.7010845,51.5241356,Selected Restaurants,0,United Kingdom,Taplow,0,0,5,0,1,0,1
The Olde Post Inn,"Cloverhill, Cavan, H14 W577, Ireland","Cavan, Ireland",3,Traditional Cuisine,-7.54671,54.11329,Selected Restaurants,0,Ireland,Cavan,0,0,0,0,1,0,1
Smoke & Salt,"115 Tooting High Street, Tooting, London, SW17 0SY, United Kingdom","London, United Kingdom",3,Modern Cuisine,-0.1698057,51.4260557,Selected Restaurants,0,United Kingdom,London,1,0,8,0,1,0,1
The Bucks Head,"77-79 Main Street, Dundrum, BT33 0LU, United Kingdom","Dundrum, United Kingdom",3,Modern Cuisine,-5.8416067,54.2588912,Selected Restaurants,0,United Kingdom,Dundrum,0,0,0,0,1,0,1
Henry Robertson,"Palé Hall, Palé Estate, Bala, Llandderfel, LL23 7PS, United Kingdom","Llandderfel, United Kingdom",2,Modern British,-3.5144635,52.9129032,Selected Restaurants,0,United Kingdom,Llandderfel,0,1,2,0,1,0,1
Purslane,"33a St. Stephen Street, Edinburgh, EH3 5AH, United Kingdom","Edinburgh, United Kingdom",3,Modern Cuisine,-3.206793,55.9578926,Selected Restaurants,0,United Kingdom,Edinburgh,0,0,33,0,1,0,1
Arras,"The Old Coach House, Peasholme Green, York, YO1 7PW, United Kingdom","York, United Kingdom",3,Modern Cuisine,-1.0754505,53.9605767,Selected Restaurants,0,United Kingdom,York,0,0,7,0,1,0,1
Cat Inn,"North Lane, West Hoathly, RH19 4PP, United Kingdom","West Hoathly, United Kingdom",2,Traditional British,-0.055458,51.0766642,Selected Restaurants,0,United Kingdom,West Hoathly,0,1,1,0,1,0,1
Number One,"1 Princes Street, Edinburgh, EH2 2EQ, United Kingdom","Edinburgh, United Kingdom",4,Modern Cuisine,-3.1898992,55.9530474,Selected Restaurants,0,United Kingdom,Edinburgh,0,0,33,0,1,0,1
The Greene Oak,"Oakley Green, Windsor, SL4 5UW, United Kingdom","Windsor, United Kingdom",2,Modern Cuisine,-0.6633358,51.4798929,Selected Restaurants,0,United Kingdom,Windsor,0,0,4,0,1,0,1
The Longs Arms,"South Wraxall, BA15 2SB, United Kingdom","South Wraxall, United Kingdom",3,Traditional British,-2.2428463,51.3819561,Selected Restaurants,0,United Kingdom,South Wraxall,0,1,1,0,1,0,1
Lena,"1 Windsor Terrace, Portobello, Dublin City, D08 HT20, Ireland","Dublin City, Ireland",3,Italian,-6.271733,53.3298433,Selected Restaurants,0,Ireland,Dublin City,0,0,42,0,1,0,1
Dear Jackie,"20 Broadwick Street, Soho, London, W1F 8HT, United Kingdom","London, United Kingdom",3,Italian,-0.1350328,51.5138645,Selected Restaurants,0,United Kingdom,London,1,0,300,0,1,0,1
La Popote,"Church Farm, Manchester Road, Marton, SK11 9HF, United Kingdom","Marton, United Kingdom",3,Classic French,-2.2257399,53.2093291,Selected Restaurants,0,United Kingdom,Marton,0,0,0,0,1,0,1
The Lamb Inn,"Steep Hill, Leafield Road, Crawley, OX29 9TW, United Kingdom","Crawley, United Kingdom",2,Modern British,-1.5069854,51.8061104,Selected Restaurants,0,United Kingdom,Crawley,0,1,0,0,1,0,1
Edinbane Lodge,"Old Dunvegan Road, Edinbane, Isle of Skye, IV51 9PW, United Kingdom","Isle of Skye, United Kingdom",4,Modern Cuisine,-6.4318507,57.4693765,Selected Restaurants,0,United Kingdom,Isle of Skye,0,0,0,0,1,0,1
Ananda,"Cinema Building, Sandyford Road, Dundrum Town Centre, Dublin City, D16 VK54, Ireland","Dublin City, Ireland",2,Indian,-6.241412,53.2878376,Selected Restaurants,0,Ireland,Dublin City,0,0,7,0,1,0,1
The Grill at The Dorchester,"The Dorchester Hotel, 53 Park Lane, Mayfair, London, W1K 1QA, United Kingdom","London, United Kingdom",3,British Contemporary,-0.152219,51.5070936,Selected Restaurants,0,United Kingdom,London,1,1,279,0,1,0,1
5 North St,"5 North Street, Winchcombe, GL54 5LH, United Kingdom","Winchcombe, United Kingdom",2,Modern British,-1.9640028,51.9536737,Selected Restaurants,0,United Kingdom,Winchcombe,0,1,0,0,1,0,1
The Little Chartroom,"14 Bonnington Road, Leith, EH6 5JD, United Kingdom","Leith, United Kingdom",3,Modern British,-3.1758674,55.9725949,Selected Restaurants,0,United Kingdom,Leith,0,1,33,0,1,0,1
Where The Light Gets In,"7 Rostron Brow, Stockport, SK1 7JY, United Kingdom","Stockport, United Kingdom",3,Modern British,-2.1559164,53.4109402,Selected Restaurants,1,United Kingdom,Stockport,0,1,1,0,1,0,1
The White Hart,"51 Stockport Road, Lydgate, Oldham, OL4 4JJ, United Kingdom","Oldham, United Kingdom",2,Modern British,-2.0415,53.53588,Selected Restaurants,0,United Kingdom,Oldham,0,1,0,0,1,0,1
The Bower House,"2-4 Market Place, Shipston-on-Stour, CV36 4AG, United Kingdom","Shipston-on-Stour, United Kingdom",2,Modern British,-1.6248154,52.0632441,Selected Restaurants,0,United Kingdom,Shipston-on-Stour,0,1,2,0,1,0,1
Whitstable Oyster Company,"Royal Native Oyster Stores, Horsebridge, Whitstable, CT5 1BU, United Kingdom","Whitstable, United Kingdom",3,Seafood,1.0232621,51.3608685,Selected Restaurants,0,United Kingdom,Whitstable,0,0,1,0,1,0,1
Chesil Rectory,"1 Chesil Street, Winchester, SO23 0HU, United Kingdom","Winchester, United Kingdom",2,British Contemporary,-1.3071135,51.0608063,Selected Restaurants,0,United Kingdom,Winchester,0,1,1,0,1,0,1
Collinsons,"122-124 Brown Street, Broughty Ferry, DD5 1EN, United Kingdom","Broughty Ferry, United Kingdom",3,Classic Cuisine,-2.877248,56.4668604,Selected Restaurants,0,United Kingdom,Broughty Ferry,0,0,0,0,1,0,1
Killingworth Castle,"Glympton Road, Wootton, OX20 1EJ, United Kingdom","Wootton, United Kingdom",3,Traditional British,-1.3646549,51.8796856,Selected Restaurants,0,United Kingdom,Wootton,0,1,1,0,1,0,1
Arbequina,"72-74 Cowley Road, Oxford, OX4 1JB, United Kingdom","Oxford, United Kingdom",2,Spanish,-1.2406398,51.7488274,Selected Restaurants,0,United Kingdom,Oxford,0,0,1,0,1,0,1
Augustus,"3 The Courtyard, St. James Street, Taunton, TA1 1JR, United Kingdom","Taunton, United Kingdom",2,Modern British,-3.1024135,51.017158,Selected Restaurants,0,United Kingdom,Taunton,0,1,0,0,1,0,1
Porthminster Beach Cafe,"Porthminster Beach, St Ives, TR26 2EB, United Kingdom","St Ives, United Kingdom",3,Seafood,-5.4755479,50.2081531,Selected Restaurants,0,United Kingdom,St Ives,0,0,2,0,1,0,1
Prawn on the Lawn,"11 Duke Street, Padstow, PL28 8AB, United Kingdom","Padstow, United Kingdom",2,Seafood,-4.939355,50.5415728,Selected Restaurants,0,United Kingdom,Padstow,0,0,6,0,1,0,1
The Seafood Restaurant,"Riverside, Padstow, PL28 8BY, United Kingdom","Padstow, United Kingdom",3,Seafood,-4.9366639,50.540102,Selected Restaurants,0,United Kingdom,Padstow,0,0,6,0,1,0,1
The Anchor,"High Street, Ripley, GU23 6AE, United Kingdom","Ripley, United Kingdom",2,Modern British,-0.4929328,51.2997747,Selected Restaurants,0,United Kingdom,Ripley,0,1,0,0,1,0,1
Kota,"Harbour Head, Porthleven, TR13 9JA, United Kingdom","Porthleven, United Kingdom",2,Asian Influences,-5.3162288,50.0853427,Selected Restaurants,0,United Kingdom,Porthleven,0,0,1,0,1,0,1
The Old Bank,"10 Lynn Road, Snettisham, PE31 7LP, United Kingdom","Snettisham, United Kingdom",3,Modern British,0.5028772,52.8790397,Selected Restaurants,0,United Kingdom,Snettisham,0,1,0,0,1,0,1
Leaping Hare,"Wyken Vineyards, Stanton, IP31 2DW, United Kingdom","Stanton, United Kingdom",2,Modern British,0.8810125,52.3078742,Selected Restaurants,0,United Kingdom,Stanton,0,1,0,0,1,0,1
Adam Reid at The French,"Midland Hotel, 16 Peter Street, Manchester, M60 2DS, United Kingdom","Manchester, United Kingdom",4,Modern British,-2.2449364,53.4774829,Selected Restaurants,0,United Kingdom,Manchester,0,1,12,0,1,0,1
The Old Coastguard,"The Parade, Mousehole, TR19 6PR, United Kingdom","Mousehole, United Kingdom",2,Mediterranean Cuisine,-5.5369372,50.0847801,Selected Restaurants,0,United Kingdom,Mousehole,0,0,3,0,1,0,1
The Vineyard,"Stockcross, Newbury, RG20 8JU, United Kingdom","Newbury, United Kingdom",3,Modern Cuisine,-1.3659917,51.4131333,Selected Restaurants,0,United Kingdom,Newbury,0,0,2,0,1,0,1
The Bell Inn,"Langford, GL7 3LF, United Kingdom","Langford, United Kingdom",2,Traditional British,-1.6408646,51.7223258,Selected Restaurants,0,United Kingdom,Langford,0,1,1,0,1,0,1
Tolcarne Inn,"Tolcarne Terrace, Newlyn, TR18 5PR, United Kingdom","Newlyn, United Kingdom",3,Seafood,-5.5484824,50.1070236,Selected Restaurants,0,United Kingdom,Newlyn,0,0,3,0,1,0,1
The Pilgrim,"25 High Street, North Marston, MK18 3PD, United Kingdom","North Marston, United Kingdom",2,Modern Cuisine,-0.8746653,51.8977636,Selected Restaurants,0,United Kingdom,North Marston,0,0,0,0,1,0,1
Coombeshead Farm,"Lewannick, PL15 7QQ, United Kingdom","Lewannick, United Kingdom",3,Country cooking,-4.4297684,50.5945366,Selected Restaurants,1,United Kingdom,Lewannick,0,0,0,0,1,0,1
Punch Bowl Inn,"Crosthwaite, LA8 8HR, United Kingdom","Crosthwaite, United Kingdom",2,Modern British,-2.8529613,54.3133193,Selected Restaurants,0,United Kingdom,Crosthwaite,0,1,1,0,1,0,1
The Seahorse,"5 South Embankment, Dartmouth, TQ6 9BH, United Kingdom","Dartmouth, United Kingdom",3,Seafood,-3.5776442,50.350816,Selected Restaurants,0,United Kingdom,Dartmouth,0,0,1,0,1,0,1
Durham Ox,"Westway, Crayke, YO61 4TE, United Kingdom","Crayke, United Kingdom",2,Traditional British,-1.1420157,54.1273962,Selected Restaurants,0,United Kingdom,Crayke,0,1,0,0,1,0,1
Purslane,"16 Rodney Road, Cheltenham, GL50 1JJ, United Kingdom","Cheltenham, United Kingdom",3,Modern British,-2.0738811,51.8991341,Selected Restaurants,0,United Kingdom,Cheltenham,0,1,6,0,1,0,1
Fox & Hounds,"2 High Street, Hunsdon, SG12 8NH, United Kingdom","Hunsdon, United Kingdom",2,Traditional Cuisine,0.0535055,51.8071513,Selected Restaurants,0,United Kingdom,Hunsdon,0,0,0,0,1,0,1
Mortimers,"17 Corve Street, Ludlow, SY8 1DA, United Kingdom","Ludlow, United Kingdom",3,Modern British,-2.719248,52.370774,Selected Restaurants,0,United Kingdom,Ludlow,0,1,1,0,1,0,1
Wilder,"Market Street, Nailsworth, GL6 0BX, United Kingdom","Nailsworth, United Kingdom",4,Modern Cuisine,-2.218966,51.6940714,Selected Restaurants,0,United Kingdom,Nailsworth,0,0,0,0,1,0,1
Hartnett Holder & Co,"Lime wood, Beaulieu Road, Lyndhurst, SO43 7FZ, United Kingdom","Lyndhurst, United Kingdom",3,Italian,-1.5547923,50.8624137,Selected Restaurants,0,United Kingdom,Lyndhurst,0,0,0,0,1,0,1
The Elderflower,"4-5 Quay Street, Lymington, SO41 3AS, United Kingdom","Lymington, United Kingdom",4,Modern Cuisine,-1.5372652,50.7591258,Selected Restaurants,0,United Kingdom,Lymington,0,0,0,0,1,0,1
Longueville Manor,"Longueville Road, Saint Saviour, JE2 7WF, United Kingdom","Saint Saviour, United Kingdom",3,Modern Cuisine,-2.0794255,49.1837597,Selected Restaurants,0,United Kingdom,Saint Saviour,0,0,8,0,1,0,1
Bunch of Grapes,"14 Silver Street, Bradford-on-Avon, BA15 1JY, United Kingdom","Bradford-on-Avon, United Kingdom",2,Modern British,-2.2492006,51.3481363,Selected Restaurants,0,United Kingdom,Bradford-on-Avon,0,1,1,0,1,0,1
